twitt,emocion,porcentaje,figura,fecha
@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex #UnirEsResolver lo que queremos los mexiquenses y Ale lo va a cumplir,others,0.7873033285140991,AlejandraDMV,2023-04-03 21:29:13+00:00
@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex Hazañas que siguen logrando realizar,others,0.923406183719635,AlejandraDMV,2023-04-03 21:28:14+00:00
@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex Siempre haciendo acciones que nos llenan,others,0.7591214179992676,AlejandraDMV,2023-04-03 21:27:45+00:00
@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex #UnirEsResolver con nuestra gobernadora valiente,others,0.7396668791770935,AlejandraDMV,2023-04-03 21:20:58+00:00
@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex Sigue trabajando con el mismo desempeño,others,0.9157268404960632,AlejandraDMV,2023-04-03 21:20:51+00:00
@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex Bamos ale valiente,others,0.5384384989738464,AlejandraDMV,2023-04-03 21:20:47+00:00
@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex Gracias por todo Ale,joy,0.705734372138977,AlejandraDMV,2023-04-03 21:20:42+00:00
@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex Adelante con Alejandra valiente,others,0.7334340810775757,AlejandraDMV,2023-04-03 21:18:56+00:00
@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex Muchas gracias por todo lo que nos brinda,joy,0.8502686619758606,AlejandraDMV,2023-04-03 21:18:54+00:00
@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex En unidad llegando muy lejos,others,0.8807046413421631,AlejandraDMV,2023-04-03 21:18:21+00:00
@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex Muchas personas la vemos como la mejor opción,others,0.8897711038589478,AlejandraDMV,2023-04-03 21:18:05+00:00
@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex unidos con la opción más viable para el edomex: ALEJANDRA DEL MORAL,others,0.9080511331558228,AlejandraDMV,2023-04-03 21:16:53+00:00
@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex Sería bueno que en tus actos de campaña le hables a tus conciudadanos mexiquenses de los temas donde tu gobernador falló o dejó mucho que desear y que adquieras el compromiso para trabajar en ellos para mejorar sus vidas.,others,0.6032412648200989,AlejandraDMV,2023-04-03 21:16:41+00:00
@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex Pronto te veremos de gobernadora.,others,0.8953544497489929,AlejandraDMV,2023-04-03 21:15:16+00:00
"@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex Siempre apoyando a Ale del Moral.
#AleGobernadora",others,0.6901659369468689,AlejandraDMV,2023-04-03 21:14:45+00:00
@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex #UnirEsResolver para los valientes con Alejandra Del Moral,others,0.8853424191474915,AlejandraDMV,2023-04-03 21:14:11+00:00
@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex Con todo por lograr este gran objetivo,others,0.510488748550415,AlejandraDMV,2023-04-03 21:14:08+00:00
@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex Nuestros mejores deseos en su gran labor con los ciudadanos.,joy,0.7195818424224854,AlejandraDMV,2023-04-03 21:13:48+00:00
"@911original @AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex Despilfarro el de morena: 
Selagmex
Vivir en PN
Tren maya
AIFA
Dos Bocas
Casa Gris 
Etc etc etc",others,0.8600674867630005,911original,2023-04-03 21:12:18+00:00
"@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex Este 4 de Junio TODOS a VOTAR por
#AleDelMoral para que todos vivamos mejor
#SalarioFamiliar
Si No VOTAMOS No CONTAMOS!!!!",others,0.7227433919906616,AlejandraDMV,2023-04-03 21:12:08+00:00
@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex con todo a la victoria mexiquense con Alejandra Del Moral,others,0.7335382699966431,AlejandraDMV,2023-04-03 21:12:04+00:00
@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex vamos a ganar con #AleGobernadora,others,0.8469381928443909,AlejandraDMV,2023-04-03 21:10:16+00:00
"@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex El Estado de México se merece a #AleGobernadora.

Fuera las ratas de morena, bienvenida @AlejandraDMV",others,0.47987210750579834,AlejandraDMV,2023-04-03 21:09:46+00:00
@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex A diario enfocándonos en salir adelante,others,0.801270067691803,AlejandraDMV,2023-04-03 21:09:36+00:00
@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex Con Alejandra estamos viendo como se hacen las cosas para mejorar,others,0.8947951793670654,AlejandraDMV,2023-04-03 21:09:26+00:00
@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex vamos con quien hara un hecho el #UnirEsResolver Alejandra Del Moral,others,0.8911494612693787,AlejandraDMV,2023-04-03 21:08:48+00:00
@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex porque #UnirEsResolver con #AleGobernadora,others,0.9113104343414307,AlejandraDMV,2023-04-03 21:07:01+00:00
@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex Todo sea para ayudar a las personas correctas,others,0.9145675897598267,AlejandraDMV,2023-04-03 21:05:22+00:00
@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex Es bueno ver todo el apoyo que nos brindan.,joy,0.7881819605827332,AlejandraDMV,2023-04-03 21:04:57+00:00
@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex Como siempre buscando la forma correcta de hacer todas las cosas,others,0.9002678990364075,AlejandraDMV,2023-04-03 21:04:57+00:00
@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex ¿Estás prometiendo despilfarrar más dinero?,others,0.8955289721488953,AlejandraDMV,2023-04-03 21:04:44+00:00
@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex Es un gran trabajo el que se ha llevado a cabo.,joy,0.6787906289100647,AlejandraDMV,2023-04-03 21:03:28+00:00
@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex #UnirEsResolver con ALE DEL MORAL,others,0.9135403633117676,AlejandraDMV,2023-04-03 21:03:24+00:00
@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex Estamos logrando un gran cambio positivo para hacer grandes acciones,others,0.785843551158905,AlejandraDMV,2023-04-03 21:03:04+00:00
@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex Estamos haciendo grandes acciones por un gran camino !!!,joy,0.7878555059432983,AlejandraDMV,2023-04-03 21:02:33+00:00
@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex #AleGobernadora valiente,others,0.9020821452140808,AlejandraDMV,2023-04-03 21:01:57+00:00
@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex Que todo salga como lo planeo!,others,0.6408913135528564,AlejandraDMV,2023-04-03 21:00:40+00:00
@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex Ale usted siempre tan comprometida por el bienestar de las familias,others,0.6185546517372131,AlejandraDMV,2023-04-03 21:00:26+00:00
@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex Siempre apoyándonos gracias,others,0.5327808856964111,AlejandraDMV,2023-04-03 21:00:10+00:00
@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex Siempre apoyando a la próxima gobernadora.,others,0.7898056507110596,AlejandraDMV,2023-04-03 21:00:02+00:00
@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex Estamos más unidos por un gran Estado de México,others,0.6231953501701355,AlejandraDMV,2023-04-03 20:59:54+00:00
@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex VAMOS CON  #AleGobernadora,others,0.784370481967926,AlejandraDMV,2023-04-03 20:59:53+00:00
"@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex Ale ganara.
#UnirEsResolver",others,0.8882989883422852,AlejandraDMV,2023-04-03 20:59:08+00:00
@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex Es grandioso todo lo que nos muestra,joy,0.7153105139732361,AlejandraDMV,2023-04-03 20:58:07+00:00
@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex Vamos en busca de conseguir un estado diferente,others,0.9252214431762695,AlejandraDMV,2023-04-03 20:57:58+00:00
@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex #UnirEsResolver con nuestra nueva gobernadora ALE DEL MORAL,others,0.8888627886772156,AlejandraDMV,2023-04-03 20:57:37+00:00
"@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex Ganará quien de el monto más elevado de dádivas?? ...
😑",others,0.5617098808288574,AlejandraDMV,2023-04-03 20:57:08+00:00
@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex #UnirEsResolver y así sera con ALE,others,0.9072609543800354,AlejandraDMV,2023-04-03 20:55:45+00:00
"@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex Buenas tardes Alejandra.

Que la pases bien. https://t.co/JHV2mnTykY",others,0.6546840667724609,AlejandraDMV,2023-04-03 20:55:14+00:00
"@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex Cuándo en Tlanepantla ? 
#AleGobernadora",others,0.9153215289115906,AlejandraDMV,2023-04-03 20:54:50+00:00
@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex #UnirEsResolver con ALE DEL MORAL,others,0.9135403633117676,AlejandraDMV,2023-04-03 20:54:14+00:00
@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex Ya que tenemos la convicción de que trabajara duro por un cambio verdadero,others,0.8107549548149109,AlejandraDMV,2023-04-03 20:53:25+00:00
@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex Queremos que usted sea la gobernadora de nuestro estado,others,0.853404700756073,AlejandraDMV,2023-04-03 20:53:06+00:00
@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex Todo es para un futuro grandioso con la mejor calidad de vida,others,0.5884504914283752,AlejandraDMV,2023-04-03 20:50:54+00:00
@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex Empieza la victoria asegurada,others,0.8623437881469727,AlejandraDMV,2023-04-03 20:50:37+00:00
"@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex Eso es Ale!!! Yo si voy contigo, terminar con la 4ta corrupción",others,0.6902418732643127,AlejandraDMV,2023-04-03 20:48:46+00:00
@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex Protegiendo a todos nuestros mexiquenses #AleGobernadora #UnirEsResolver,others,0.8461301326751709,AlejandraDMV,2023-04-03 20:47:48+00:00
"@calalos1970 @AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex Veo un PRI.  muy alineado a Morena, mientras siga el tal Alito no habrá fuerza priísta",others,0.8667405247688293,calalos1970,2023-04-03 20:47:29+00:00
@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex Vemos como toda la economía va en mejora,others,0.8635402917861938,AlejandraDMV,2023-04-03 20:47:07+00:00
@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex Ustedes son traidores a la Patria,anger,0.6134498715400696,AlejandraDMV,2023-04-03 20:46:42+00:00
@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex Vamos a seguir u trabajo ya que sabemos que es un muy buen apoyo para los ciudadanos,others,0.5959134101867676,AlejandraDMV,2023-04-03 20:45:30+00:00
@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex con fuerza vamos todos por el cambio  #AleGobernadora #UnirEsResolver,others,0.5610025525093079,AlejandraDMV,2023-04-03 20:45:15+00:00
@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex Priistas ratas asquerosas que tanto daño le han echo a México,anger,0.7575953006744385,AlejandraDMV,2023-04-03 20:45:01+00:00
@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex Nuestro apoyo seguirá incondicionalmente con usted,others,0.7369645237922668,AlejandraDMV,2023-04-03 20:45:00+00:00
"@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex Muchas felicidades Ale, cada ves hay mas apoyo.
#AleGobernadora",joy,0.95361328125,AlejandraDMV,2023-04-03 20:44:18+00:00
"@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex Unidos somos mas fuertes.
#AleGobernadora",others,0.4863640069961548,AlejandraDMV,2023-04-03 20:42:43+00:00
@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex Vamos a ganar!,joy,0.5739455223083496,AlejandraDMV,2023-04-03 20:40:22+00:00
@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex Queremos que toda la economía del estado crezca,others,0.8911116719245911,AlejandraDMV,2023-04-03 20:40:15+00:00
@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex el cambio esta en tus manos cuautitlan esta contigo #AleGobernadora #UnirEsResolver,others,0.773350715637207,AlejandraDMV,2023-04-03 20:40:15+00:00
@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex Gracias por no dejar de ver por todos nosotros,joy,0.758459746837616,AlejandraDMV,2023-04-03 20:39:59+00:00
@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex Tan fregada esta su campaña que recurre a bot creados en noviembre y diciembre de 2022.,others,0.9104036092758179,AlejandraDMV,2023-04-03 20:37:54+00:00
"@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex Vamos con todo.
#AleGobernadora",others,0.6538456082344055,AlejandraDMV,2023-04-03 20:37:48+00:00
"@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex Vamos a ganar con Ale del Moral.
#AleGobernadora",others,0.7086960077285767,AlejandraDMV,2023-04-03 20:37:10+00:00
@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex veremos el proceso de cambio a través de ti Ale #UnirEsResolver,others,0.9171878099441528,AlejandraDMV,2023-04-03 20:36:40+00:00
@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex Ya se van.,others,0.9067520499229431,AlejandraDMV,2023-04-03 20:36:23+00:00
@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex Es bueno ver a tanta gente unida.,joy,0.7665491700172424,AlejandraDMV,2023-04-03 20:32:15+00:00
"@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex Pronto veremos a una gobernadora Valiente.
#AleGobernadora",others,0.5459504723548889,AlejandraDMV,2023-04-03 20:28:51+00:00
@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex Yo quiero un salario rosa. 😁,others,0.7991471290588379,AlejandraDMV,2023-04-03 20:28:08+00:00
@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex Alejandra sera una excelente gobernadora.,others,0.7299243807792664,AlejandraDMV,2023-04-03 20:28:02+00:00
@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex DOS VALIENTES ESTRATEGICAS EN TU CAMPAÑA !!!! https://t.co/40atOEeDI6,others,0.8670352697372437,AlejandraDMV,2023-04-03 20:27:16+00:00
@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex El estado merece seguir avanzando Ale la mejor opción,others,0.8713276982307434,AlejandraDMV,2023-04-03 20:26:34+00:00
@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex Esperemos que haya un cambio contundente,others,0.9004462957382202,AlejandraDMV,2023-04-03 20:25:11+00:00
@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex Gracias Ale por siempre estar para los ciudadanos,joy,0.8354666233062744,AlejandraDMV,2023-04-03 20:24:56+00:00
@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex un apoyo que beneficia todos vamos por el triunfo#AleGobernadora #UnirEsResolver,others,0.6479065418243408,AlejandraDMV,2023-04-03 20:22:42+00:00
"@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex Ale va a ganar, no hay duda de eso.
#AleGobernadora",others,0.7731832265853882,AlejandraDMV,2023-04-03 20:19:21+00:00
@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex Vamos por más https://t.co/SjfbTAaelh,others,0.8836039304733276,AlejandraDMV,2023-04-03 20:18:31+00:00
"@AlejandraDMV @PRI_EDOMEX @pan_edomex @PRDMexico @NAedomex ¿Y la seguridad, el narco, la educación? Prefieren ser santa claus con nuestros impuestos? Qué desgracia para México son estos populistas. Ni para donde buscar un gobierno responsable!!! Basura.",anger,0.7102296948432922,AlejandraDMV,2023-04-03 20:15:20+00:00
"@AlejandraDMV @PRI_EDOMEX @PRI_Nacional @pan_edomex @PRDMexico @PRDEstado @NAedomex Se les advirtió ....dejen de robar, dejen de mentir ...hoy se van a arrepentir https://t.co/4ZiRW71dDS",others,0.4725463092327118,AlejandraDMV,2023-04-24 16:23:11+00:00
@JaGoNav @AlejandraDMV @PRI_EDOMEX @PRI_Nacional @pan_edomex @PRDMexico @PRDEstado @NAedomex Pues esos estan en morena. https://t.co/z9UDKIf9R0,others,0.91236811876297,JaGoNav,2023-04-15 01:23:11+00:00
"@DanielC82140582 @AlejandraDMV @PRI_EDOMEX @PRI_Nacional @pan_edomex @PRDMexico @PRDEstado @NAedomex Huy si, no sabes. https://t.co/xiOxbDL31A",others,0.9045456647872925,DanielC82140582,2023-04-15 01:05:26+00:00
"@JaGoNav @AlejandraDMV @PRI_EDOMEX @PRI_Nacional @pan_edomex @PRDMexico @PRDEstado @NAedomex Pues es lo unico que presumen por que sus candidatos estan bien jodidos y son bien weyes, ni preparados estan y los que votan por morena pues es puro warrin. Deberia de darte vergüenza de andar presumiendo tu mediocridad refleja claramente lo jodido que estas.
Hasta la del INE... https://t.co/zLkGiB2eme",anger,0.7915863394737244,JaGoNav,2023-04-15 00:39:10+00:00
"@DanielC82140582 @AlejandraDMV @PRI_EDOMEX @PRI_Nacional @pan_edomex @PRDMexico @PRDEstado @NAedomex Hablando de eso, que bueno que lo traes a colación. https://t.co/PYoIC2LfID",others,0.669887363910675,DanielC82140582,2023-04-14 23:51:37+00:00
@JaGoNav @AlejandraDMV @PRI_EDOMEX @PRI_Nacional @pan_edomex @PRDMexico @PRDEstado @NAedomex Que jodidos estan en morena! Lo mismo decian esas encuestas en CDMX y que pierden la mitad. JajaJa... https://t.co/MeEItpmSD2,anger,0.4570148289203644,JaGoNav,2023-04-14 23:33:13+00:00
"@DanielC82140582 @AlejandraDMV @PRI_EDOMEX @PRI_Nacional @pan_edomex @PRDMexico @PRDEstado @NAedomex Bueno, no más pa que te dé más coraje, la más reciente. https://t.co/ncgKwonYN9",others,0.6463395953178406,DanielC82140582,2023-04-14 23:10:28+00:00
@AlejandraDMV @PRI_EDOMEX @PRI_Nacional @pan_edomex @PRDMexico @PRDEstado @NAedomex Pobres ilusos. No pasaran,anger,0.7274162173271179,AlejandraDMV,2023-04-13 21:31:37+00:00
@AlejandraDMV @PRI_EDOMEX @PRI_Nacional @pan_edomex @PRDMexico @PRDEstado @NAedomex Jajaja si hay que reconciliarnos para que sigan robando,others,0.639825701713562,AlejandraDMV,2023-04-10 17:00:23+00:00
@AlejandraDMV @AnaRoque02 @PRI_EDOMEX @PRI_Nacional @pan_edomex @PRDMexico @PRDEstado @NAedomex Eso dicen  y en el trayecto  todo se  pierde   solo  uds.  Ganán llenándose las  bolsas. Puro picó  como  siempre.,others,0.8489766120910645,AlejandraDMV,2023-04-08 15:09:24+00:00
@AlejandraDMV @PRI_EDOMEX @PRI_Nacional @pan_edomex @PRDMexico @PRDEstado @NAedomex Todos acarreados,others,0.9081569910049438,AlejandraDMV,2023-04-06 23:20:02+00:00
@AlejandraDMV @PRI_EDOMEX @PRI_Nacional @pan_edomex @PRDMexico @PRDEstado @NAedomex JAJAJAJA JAJAJAJA LAS FOTOS EDITADAS DE ESTA PORQUERIA CATERVA DE RATAS MAL PARIDOS TRAIDORES A LA PATRIA.,anger,0.7132006883621216,AlejandraDMV,2023-04-06 02:05:56+00:00
"@AlejandraDMV @PRI_EDOMEX @PRI_Nacional @pan_edomex @PRDMexico @PRDEstado @NAedomex Que buen fotomontaje,de nuevo haciendo creer a la gente que sigue habiendo pueblo tonto como siempre.",joy,0.7631272673606873,AlejandraDMV,2023-04-06 00:04:57+00:00
@AlejandraDMV @PRI_EDOMEX @PRI_Nacional @pan_edomex @PRDMexico @PRDEstado @NAedomex Se le olvidó la alianza de la corrupción !!! De más de 80 años,others,0.4916021227836609,AlejandraDMV,2023-04-05 15:29:13+00:00
"@AlejandraDMV @PRI_EDOMEX @PRI_Nacional @pan_edomex @PRDMexico @PRDEstado @NAedomex Cuando no hay estrategias claras, ni la idea remota de que hacer por el EDOMEX se recurre al rollo quemado de siempre. Solo porque se ewcuxha bonito.

Cero propuestas.
Están j0did0s.

Fin",others,0.7417897582054138,AlejandraDMV,2023-04-05 07:29:51+00:00
@AlejandraDMV @PRI_EDOMEX @PRI_Nacional @pan_edomex @PRDMexico @PRDEstado @NAedomex Siempre hablando de inclusión.. y las zonas que han dejado olvidadas por mucho tiempo en la pobreza extrema del Edo Mex. Ahora sí las quieren para sus votos de candidata al Edo Mex mejor salgan con los millones de pesos que no invirtieron y repartanlos y no solo tortas y frutsis,others,0.4143756031990051,AlejandraDMV,2023-04-05 06:27:56+00:00
@AlejandraDMV @PRI_EDOMEX @PRI_Nacional @pan_edomex @PRDMexico @PRDEstado @NAedomex Ni un voto más! https://t.co/6ky1cGuk1l,others,0.8637760877609253,AlejandraDMV,2023-04-05 05:08:40+00:00
